port_call_id,date_key,port_key,terminal_key,vessel_key,carrier_key,ship_size_class_key,route_key,arrival_datetime,berth_datetime,departure_datetime,berth_waiting_hours,at_berth_hours,turnaround_hours,crane_moves_total,is_delayed,delay_hours,year,month
1273,20220821,2,6,66,6,1,9,2022-08-21 07:38:00,2022-08-21 14:46:04,2022-08-22 08:20:09,7.13,17.57,24.7,0,0,0.0,2022,8
1274,20220815,2,5,153,7,1,5,2022-08-15 15:42:00,2022-08-15 22:36:41,2022-08-17 01:39:10,6.91,27.04,33.95,0,0,0.0,2022,8
1275,20220808,2,6,83,6,1,5,2022-08-08 06:45:00,2022-08-08 07:33:10,2022-08-09 16:08:08,0.8,30.01,33.39,0,1,2.58,2022,8
1276,20220813,2,5,115,4,2,11,2022-08-13 16:02:00,2022-08-14 01:03:07,2022-08-15 06:13:49,9.02,28.27,38.2,0,1,0.9,2022,8
1277,20220811,2,5,106,2,1,6,2022-08-11 17:55:00,2022-08-11 19:04:16,2022-08-13 11:27:41,1.15,40.39,41.54,0,0,0.0,2022,8
1278,20220823,2,6,137,10,1,6,2022-08-23 17:15:00,2022-08-23 18:58:04,2022-08-25 22:47:28,1.72,51.82,53.54,825,0,0.0,2022,8
1279,20220825,2,4,4,10,2,9,2022-08-25 03:27:00,2022-08-26 21:17:46,2022-08-27 18:20:19,41.85,21.04,62.89,714,0,0.0,2022,8
1280,20220810,2,4,45,10,5,6,2022-08-10 12:49:00,2022-08-10 20:54:34,2022-08-12 10:49:58,8.09,37.92,46.02,734,0,0.0,2022,8
1281,20220822,2,5,90,5,1,14,2022-08-22 21:07:00,2022-08-22 21:29:57,2022-08-24 04:38:14,0.38,31.14,31.52,604,0,0.0,2022,8
1282,20220818,2,6,128,5,1,5,2022-08-18 22:21:00,2022-08-18 22:37:36,2022-08-19 22:10:19,0.28,23.55,23.82,0,0,0.0,2022,8
1283,20220819,2,6,181,6,1,9,2022-08-19 20:21:00,2022-08-19 22:00:01,2022-08-21 00:16:40,1.65,26.28,27.93,0,0,0.0,2022,8
1284,20220829,2,5,75,6,4,5,2022-08-29 20:50:00,2022-08-29 23:13:41,2022-08-31 02:45:17,2.39,27.53,29.92,837,0,0.0,2022,8
1285,20220805,2,6,192,7,1,4,2022-08-05 03:18:00,2022-08-05 09:26:57,2022-08-06 13:06:42,6.15,23.84,33.81,0,1,3.82,2022,8
1286,20220825,2,4,188,6,5,14,2022-08-25 23:07:00,2022-08-26 02:48:55,2022-08-26 23:29:51,3.7,20.68,24.38,698,0,0.0,2022,8
1287,20220819,2,4,194,2,5,5,2022-08-19 23:00:00,2022-08-20 06:39:56,2022-08-21 11:48:48,7.67,29.15,36.81,734,0,0.0,2022,8
1288,20220815,2,5,4,1,2,5,2022-08-15 13:20:00,2022-08-16 07:12:22,2022-08-17 12:10:53,17.87,28.98,46.85,3,0,0.0,2022,8
1289,20220812,2,5,42,10,1,4,2022-08-12 21:38:00,2022-08-14 12:47:30,2022-08-15 17:55:26,39.16,29.13,68.29,0,0,0.0,2022,8
1290,20220804,2,4,189,1,3,9,2022-08-04 10:09:00,2022-08-04 18:20:22,2022-08-05 17:01:12,8.19,22.68,30.87,0,0,0.0,2022,8
1291,20220804,2,4,69,1,2,6,2022-08-04 04:38:00,2022-08-04 15:38:00,2022-08-05 11:09:12,11.0,19.52,30.52,0,0,0.0,2022,8
1292,20220814,2,5,88,7,1,11,2022-08-14 01:38:00,2022-08-14 02:48:25,2022-08-15 13:29:48,1.17,34.69,35.86,0,0,0.0,2022,8
1293,20220826,2,5,98,5,4,4,2022-08-26 22:36:00,2022-08-27 18:07:50,2022-08-29 04:48:02,19.53,34.67,54.2,572,0,0.0,2022,8
1294,20220828,2,5,191,3,2,6,2022-08-28 12:03:00,2022-08-29 00:06:44,2022-08-30 08:56:33,12.06,32.83,44.89,558,0,0.0,2022,8
1295,20220819,2,4,14,7,2,4,2022-08-19 23:59:00,2022-08-20 18:15:19,2022-08-21 11:49:04,18.27,17.56,35.83,0,0,0.0,2022,8
1296,20220824,2,5,25,1,4,9,2022-08-24 05:54:00,2022-08-24 21:38:16,2022-08-26 02:41:56,15.74,29.06,44.8,753,0,0.0,2022,8
1297,20220807,2,4,71,13,1,9,2022-08-07 05:01:00,2022-08-09 09:45:35,2022-08-10 02:08:29,52.74,16.38,69.12,0,0,0.0,2022,8
1298,20220816,2,4,160,5,3,14,2022-08-16 12:25:00,2022-08-16 12:36:13,2022-08-17 19:50:27,0.19,25.72,31.42,331,1,5.52,2022,8
1299,20220814,2,5,182,2,2,13,2022-08-14 22:54:00,2022-08-15 09:52:15,2022-08-17 03:56:56,10.97,42.08,53.05,0,0,0.0,2022,8
1300,20220805,2,4,171,2,1,9,2022-08-05 01:54:00,2022-08-05 09:48:45,2022-08-06 06:57:39,7.91,21.15,29.06,0,0,0.0,2022,8
1301,20220818,2,4,163,5,3,6,2022-08-18 14:44:00,2022-08-18 19:52:55,2022-08-19 23:50:18,5.15,27.96,33.11,621,0,0.0,2022,8
1302,20220821,2,6,50,1,2,9,2022-08-21 06:47:00,2022-08-21 09:08:20,2022-08-22 15:19:10,2.36,30.18,32.54,0,0,0.0,2022,8
1303,20220801,2,4,106,7,1,4,2022-08-01 04:24:00,2022-08-01 14:19:25,2022-08-02 11:12:40,9.92,20.89,30.81,0,0,0.0,2022,8
1304,20220809,2,4,30,7,5,13,2022-08-09 03:22:00,2022-08-09 09:03:09,2022-08-10 12:59:23,5.69,27.94,33.62,327,0,0.0,2022,8
1305,20220829,2,4,107,1,1,14,2022-08-29 20:21:00,2022-08-30 00:34:31,2022-08-30 23:00:53,4.23,22.44,26.66,0,0,0.0,2022,8
1306,20220811,2,6,24,5,1,5,2022-08-11 01:07:00,2022-08-11 01:13:14,2022-08-12 03:49:00,0.1,26.6,26.7,0,0,0.0,2022,8
1307,20220806,2,4,15,5,1,14,2022-08-06 20:47:00,2022-08-06 23:32:08,2022-08-08 00:11:31,2.75,24.66,27.41,0,0,0.0,2022,8
1308,20220817,2,5,130,7,3,6,2022-08-17 14:55:00,2022-08-17 20:47:13,2022-08-18 17:44:27,5.87,20.95,26.82,0,0,0.0,2022,8
1309,20220816,2,4,163,5,3,5,2022-08-16 00:07:00,2022-08-16 05:35:13,2022-08-18 15:32:38,5.47,23.78,63.43,549,1,34.18,2022,8
1310,20220831,2,4,142,5,3,13,2022-08-31 07:01:00,2022-08-31 13:43:03,2022-09-01 07:15:19,6.7,17.54,24.24,0,0,0.0,2022,8
1311,20220808,2,6,28,3,2,6,2022-08-08 03:50:00,2022-08-08 04:41:14,2022-08-09 04:46:16,0.85,24.08,24.94,707,0,0.0,2022,8
1312,20220826,2,4,178,13,1,9,2022-08-26 09:36:00,2022-08-26 13:04:20,2022-08-28 10:38:32,3.47,27.48,49.04,0,1,18.09,2022,8
1313,20220816,2,4,129,6,2,13,2022-08-16 17:11:00,2022-08-17 03:12:41,2022-08-18 04:12:24,10.03,25.0,35.02,0,0,0.0,2022,8
1314,20220811,2,5,134,3,1,9,2022-08-11 16:31:00,2022-08-12 07:12:33,2022-08-14 11:36:15,14.69,19.12,67.09,732,1,33.28,2022,8
1315,20220809,2,5,174,4,5,9,2022-08-09 20:07:00,2022-08-09 23:19:59,2022-08-11 01:04:18,3.22,25.74,28.96,584,0,0.0,2022,8
1316,20220826,2,4,132,5,1,4,2022-08-26 19:44:00,2022-08-27 11:49:03,2022-08-29 06:50:39,16.08,43.03,59.11,0,0,0.0,2022,8
1317,20220825,2,5,61,7,3,4,2022-08-25 04:36:00,2022-08-25 07:00:28,2022-08-26 10:39:42,2.41,27.65,30.06,0,0,0.0,2022,8
1318,20220823,2,4,118,4,1,11,2022-08-23 01:05:00,2022-08-23 05:37:29,2022-08-24 21:48:50,4.54,40.19,44.73,0,0,0.0,2022,8
1319,20220807,2,5,154,2,1,5,2022-08-07 13:42:00,2022-08-07 17:52:35,2022-08-09 18:02:03,4.18,35.12,52.33,0,1,13.04,2022,8
1320,20220830,2,4,179,10,4,6,2022-08-30 09:42:00,2022-08-30 13:48:24,2022-08-31 17:54:13,4.11,28.1,32.2,453,0,0.0,2022,8
1321,20220806,2,4,93,3,4,5,2022-08-06 11:38:00,2022-08-06 17:51:29,2022-08-08 02:28:55,6.22,32.62,38.85,1129,0,0.0,2022,8
1322,20220817,2,4,116,1,1,9,2022-08-17 07:02:00,2022-08-17 09:00:33,2022-08-18 14:05:54,1.98,29.09,31.07,607,0,0.0,2022,8
1323,20220801,2,4,22,7,4,14,2022-08-01 19:35:00,2022-08-02 16:01:05,2022-08-03 17:59:46,20.43,25.98,46.41,424,0,0.0,2022,8
1324,20220812,2,4,189,1,3,6,2022-08-12 02:35:00,2022-08-12 16:07:03,2022-08-14 07:55:56,13.53,39.81,53.35,0,0,0.0,2022,8
1325,20220823,2,4,51,9,1,6,2022-08-23 02:16:00,2022-08-23 02:33:54,2022-08-24 10:39:43,0.3,32.1,32.4,957,0,0.0,2022,8
1326,20220817,2,6,151,1,2,4,2022-08-17 20:46:00,2022-08-18 11:02:34,2022-08-19 08:10:13,14.28,21.13,35.4,0,0,0.0,2022,8
1327,20220806,2,5,35,5,2,9,2022-08-06 18:42:00,2022-08-06 21:19:58,2022-08-08 05:12:48,2.63,31.88,34.51,0,0,0.0,2022,8
1328,20220815,2,5,160,1,3,9,2022-08-15 10:50:00,2022-08-16 00:55:55,2022-08-17 08:59:15,14.1,32.06,46.15,519,0,0.0,2022,8
1329,20220810,2,4,79,5,2,4,2022-08-10 03:34:00,2022-08-10 09:17:04,2022-08-11 11:53:40,5.72,24.04,32.33,0,1,2.57,2022,8
1330,20220831,2,5,131,1,2,6,2022-08-31 11:58:00,2022-09-01 02:58:07,2022-09-02 14:04:29,15.0,35.11,50.11,530,0,0.0,2022,8
1331,20220816,2,4,198,9,1,5,2022-08-16 00:06:00,2022-08-16 00:25:55,2022-08-17 02:51:31,0.33,26.43,26.76,729,0,0.0,2022,8
1332,20220823,2,6,145,3,2,4,2022-08-23 03:11:00,2022-08-23 15:19:35,2022-08-24 04:01:45,12.14,12.7,24.85,690,0,0.0,2022,8
1333,20220811,2,6,5,4,3,9,2022-08-11 03:33:00,2022-08-11 04:01:44,2022-08-12 15:18:57,0.48,35.29,35.77,0,0,0.0,2022,8
1334,20220817,2,5,41,2,4,4,2022-08-17 03:57:00,2022-08-17 11:27:11,2022-08-18 20:22:34,7.5,30.92,40.43,502,1,2.0,2022,8
1335,20220805,2,4,13,6,4,4,2022-08-05 23:43:00,2022-08-06 06:00:43,2022-08-07 06:19:33,6.3,24.31,30.61,519,0,0.0,2022,8
1336,20220803,2,5,85,4,2,11,2022-08-03 15:37:00,2022-08-04 01:43:20,2022-08-05 10:46:33,10.11,32.47,43.16,0,1,0.58,2022,8
1337,20220810,2,4,26,4,2,4,2022-08-10 04:09:00,2022-08-10 08:08:29,2022-08-11 01:17:00,3.99,17.14,21.13,0,0,0.0,2022,8
1338,20220827,2,5,122,1,6,6,2022-08-27 11:45:00,2022-08-29 04:18:31,2022-08-29 23:12:02,40.56,18.89,59.45,552,0,0.0,2022,8
1339,20220810,2,5,153,3,1,5,2022-08-10 14:22:00,2022-08-10 16:38:31,2022-08-12 01:31:16,2.28,32.88,35.15,0,0,0.0,2022,8
1340,20220828,2,5,155,2,1,5,2022-08-28 22:56:00,2022-08-29 13:53:58,2022-08-30 09:29:39,14.97,19.59,34.56,0,0,0.0,2022,8
1341,20220809,2,4,106,5,1,4,2022-08-09 09:26:00,2022-08-09 11:42:12,2022-08-10 22:21:31,2.27,34.66,36.93,0,0,0.0,2022,8
1342,20220803,2,5,55,5,1,4,2022-08-03 07:05:00,2022-08-03 10:22:19,2022-08-04 04:35:43,3.29,18.22,21.51,0,0,0.0,2022,8
1343,20220826,2,4,49,6,2,6,2022-08-26 15:51:00,2022-08-26 16:13:55,2022-08-27 21:50:35,0.38,29.61,29.99,662,0,0.0,2022,8
1344,20220803,2,6,25,3,4,5,2022-08-03 23:08:00,2022-08-05 01:30:11,2022-08-06 18:10:46,26.37,40.68,67.05,675,0,0.0,2022,8
1345,20220805,2,5,155,13,1,11,2022-08-05 22:07:00,2022-08-05 23:20:27,2022-08-06 16:38:21,1.22,17.3,18.52,0,0,0.0,2022,8
1346,20220803,2,5,116,9,1,9,2022-08-03 22:27:00,2022-08-04 01:40:33,2022-08-05 03:58:44,3.23,26.3,29.53,577,0,0.0,2022,8
1347,20220805,2,5,68,2,3,6,2022-08-05 16:43:00,2022-08-06 05:35:53,2022-08-07 01:57:23,12.88,20.36,33.24,947,0,0.0,2022,8
1348,20220825,2,5,44,10,6,9,2022-08-25 16:57:00,2022-08-25 18:50:06,2022-08-27 00:56:26,1.89,30.11,31.99,652,0,0.0,2022,8
1349,20220802,2,4,141,7,6,5,2022-08-02 01:27:00,2022-08-02 13:54:10,2022-08-03 11:23:01,12.45,21.48,33.93,437,0,0.0,2022,8
1350,20220824,2,4,161,10,1,6,2022-08-24 21:15:00,2022-08-25 07:12:59,2022-08-26 11:18:50,9.97,28.1,38.06,565,0,0.0,2022,8
1351,20220805,2,6,115,7,2,4,2022-08-05 15:18:00,2022-08-05 18:34:58,2022-08-07 03:18:01,3.28,32.72,36.0,0,0,0.0,2022,8
1352,20220808,2,4,75,5,4,5,2022-08-08 09:59:00,2022-08-08 16:18:18,2022-08-10 02:12:56,6.32,33.91,40.23,614,0,0.0,2022,8
1353,20220831,2,5,116,7,1,4,2022-08-31 14:57:00,2022-08-31 18:52:34,2022-09-01 15:49:04,3.93,20.94,24.87,481,0,0.0,2022,8
1354,20220801,2,4,116,2,1,5,2022-08-01 10:19:00,2022-08-01 19:18:34,2022-08-02 21:25:30,8.99,26.12,35.11,653,0,0.0,2022,8
1355,20220825,2,4,66,9,1,5,2022-08-25 11:00:00,2022-08-25 16:45:53,2022-08-27 10:55:02,5.76,33.86,47.92,0,1,8.29,2022,8
1356,20220803,2,4,21,1,3,5,2022-08-03 04:26:00,2022-08-03 08:45:15,2022-08-05 16:10:09,4.32,37.12,59.74,324,1,18.3,2022,8
1357,20220806,2,4,161,1,1,6,2022-08-06 07:30:00,2022-08-06 08:45:31,2022-08-07 04:43:03,1.26,19.96,21.22,422,0,0.0,2022,8
1358,20220826,2,4,45,3,5,4,2022-08-26 08:06:00,2022-08-26 09:42:49,2022-08-27 13:18:13,1.61,27.59,29.2,1071,0,0.0,2022,8
1359,20220810,2,5,51,3,1,4,2022-08-10 23:27:00,2022-08-11 04:58:53,2022-08-12 06:05:43,5.53,17.89,30.65,30,1,7.22,2022,8
1360,20220802,2,6,187,6,3,4,2022-08-02 09:02:00,2022-08-02 18:19:31,2022-08-08 13:09:29,9.29,30.28,148.12,0,1,108.55,2022,8
1361,20220816,2,4,105,2,3,4,2022-08-16 21:12:00,2022-08-17 04:09:08,2022-08-18 01:29:25,6.95,21.34,28.29,468,0,0.0,2022,8
1362,20220809,2,6,104,13,1,4,2022-08-09 15:35:00,2022-08-09 20:35:18,2022-08-10 14:43:22,5.01,18.13,23.14,0,0,0.0,2022,8
1363,20220802,2,5,80,1,2,6,2022-08-02 12:32:00,2022-08-02 12:53:36,2022-08-03 14:11:48,0.36,25.3,25.66,0,0,0.0,2022,8
1364,20220817,2,5,2,7,1,4,2022-08-17 03:50:00,2022-08-17 05:25:38,2022-08-18 20:18:18,1.59,30.03,40.47,498,1,8.85,2022,8
1365,20220810,2,4,199,4,4,9,2022-08-10 07:03:00,2022-08-10 11:41:38,2022-08-11 06:40:34,4.64,18.98,23.63,164,0,0.0,2022,8
1366,20220809,2,4,10,13,2,9,2022-08-09 13:30:00,2022-08-09 15:45:32,2022-08-10 14:41:51,2.26,22.94,25.2,785,0,0.0,2022,8
1367,20220807,2,4,4,6,2,5,2022-08-07 04:46:00,2022-08-07 05:29:21,2022-08-08 12:11:54,0.72,30.71,31.43,578,0,0.0,2022,8
1368,20220826,2,4,16,6,3,13,2022-08-26 22:15:00,2022-08-28 02:46:12,2022-08-29 07:18:22,28.52,28.54,57.06,417,0,0.0,2022,8
1369,20220815,2,4,191,3,2,9,2022-08-15 03:44:00,2022-08-15 20:34:11,2022-08-17 10:43:06,16.84,38.15,54.99,789,0,0.0,2022,8
1370,20220810,2,5,30,1,5,9,2022-08-10 20:40:00,2022-08-11 04:25:05,2022-08-12 17:10:08,7.75,23.77,44.5,805,1,12.99,2022,8
1371,20220814,2,4,172,3,1,4,2022-08-14 06:59:00,2022-08-14 07:20:39,2022-08-15 05:32:28,0.36,21.3,22.56,0,1,0.89,2022,8
1372,20220812,2,4,84,1,4,9,2022-08-12 12:26:00,2022-08-12 20:55:20,2022-08-13 17:35:55,8.49,20.68,29.17,989,0,0.0,2022,8
1373,20220802,2,5,97,13,4,5,2022-08-02 13:30:00,2022-08-02 22:43:36,2022-08-04 00:52:11,9.23,23.54,35.37,318,1,2.6,2022,8
1374,20220910,2,4,118,1,1,4,2022-09-10 11:17:00,2022-09-11 12:06:24,2022-09-12 20:03:02,24.82,31.94,56.77,0,0,0.0,2022,9
1375,20220922,2,5,64,2,1,11,2022-09-22 05:02:00,2022-09-23 22:26:12,2022-09-25 10:14:56,41.4,32.36,77.22,0,1,3.45,2022,9
1376,20220901,2,5,75,2,4,4,2022-09-01 08:58:00,2022-09-01 10:47:21,2022-09-02 18:33:49,1.82,31.77,33.6,116,0,0.0,2022,9
1377,20220914,2,4,20,2,3,5,2022-09-14 10:19:00,2022-09-14 13:55:35,2022-09-15 23:55:15,3.61,32.8,37.6,0,1,1.19,2022,9
1378,20220901,2,5,49,5,2,9,2022-09-01 04:21:00,2022-09-01 22:28:41,2022-09-02 16:44:45,18.13,18.27,36.4,895,0,0.0,2022,9
1379,20220923,2,5,117,6,2,6,2022-09-23 19:23:00,2022-09-24 08:46:22,2022-09-25 13:31:23,13.39,28.75,42.14,786,0,0.0,2022,9
1380,20220930,2,4,129,4,2,4,2022-09-30 03:08:00,2022-09-30 03:28:49,2022-10-01 05:45:09,0.35,26.27,26.62,0,0,0.0,2022,9
1381,20220916,2,5,174,1,5,13,2022-09-16 20:52:00,2022-09-17 00:34:44,2022-09-17 21:42:41,3.71,21.13,24.84,890,0,0.0,2022,9
1382,20220914,2,5,83,10,1,4,2022-09-14 17:39:00,2022-09-14 22:00:04,2022-09-16 04:47:28,4.35,30.79,35.14,0,0,0.0,2022,9
1383,20220918,2,5,198,13,1,5,2022-09-18 23:09:00,2022-09-19 08:21:40,2022-09-20 15:21:35,9.21,22.41,40.21,688,1,8.59,2022,9
1384,20220918,2,4,47,4,1,4,2022-09-18 17:22:00,2022-09-18 21:31:47,2022-09-20 05:55:57,4.16,32.4,36.57,0,0,0.0,2022,9
1385,20220923,2,4,132,6,1,13,2022-09-23 02:30:00,2022-09-23 12:59:00,2022-09-24 19:49:24,10.48,30.84,41.32,0,0,0.0,2022,9
1386,20220913,2,6,156,4,4,4,2022-09-13 19:17:00,2022-09-13 21:53:51,2022-09-14 20:11:52,2.61,22.3,24.91,630,0,0.0,2022,9
1387,20220902,2,4,6,1,4,5,2022-09-02 22:12:00,2022-09-02 23:35:02,2022-09-04 06:39:44,1.38,31.08,32.46,837,0,0.0,2022,9
1388,20220930,2,4,198,5,1,11,2022-09-30 02:10:00,2022-09-30 18:46:13,2022-10-02 10:41:45,16.6,39.93,56.53,1039,0,0.0,2022,9
1389,20220912,2,5,144,4,2,5,2022-09-12 19:17:00,2022-09-12 19:26:57,2022-09-13 19:33:57,0.17,24.12,24.28,587,0,0.0,2022,9
1390,20220911,2,4,150,4,1,6,2022-09-11 00:56:00,2022-09-11 14:06:12,2022-09-12 21:05:36,13.17,30.99,44.16,0,0,0.0,2022,9
1391,20220916,2,5,54,4,3,9,2022-09-16 08:19:00,2022-09-16 18:04:42,2022-09-17 23:20:01,9.76,29.26,39.02,0,0,0.0,2022,9
1392,20220922,2,4,154,2,1,4,2022-09-22 07:02:00,2022-09-22 11:06:02,2022-09-23 00:27:55,4.07,13.36,17.43,0,0,0.0,2022,9
1393,20220915,2,4,114,5,5,13,2022-09-15 08:59:00,2022-09-15 16:45:03,2022-09-18 12:44:01,7.77,27.6,75.75,473,1,40.38,2022,9
1394,20220930,2,6,114,1,5,14,2022-09-30 06:34:00,2022-09-30 12:55:46,2022-10-01 19:06:42,6.36,26.44,36.55,784,1,3.75,2022,9
1395,20220928,2,5,126,5,1,14,2022-09-28 10:05:00,2022-09-29 04:02:27,2022-09-30 06:19:45,17.96,26.29,44.25,0,0,0.0,2022,9
1396,20220905,2,6,11,2,1,4,2022-09-05 19:18:00,2022-09-06 01:22:12,2022-09-06 22:46:49,6.07,21.41,27.48,0,0,0.0,2022,9
1397,20220924,2,4,45,7,5,11,2022-09-24 07:46:00,2022-09-24 20:49:14,2022-09-25 19:41:22,13.05,22.87,35.92,652,0,0.0,2022,9
1398,20220922,2,4,78,13,1,6,2022-09-22 18:06:00,2022-09-23 05:08:12,2022-09-24 13:34:45,11.04,32.44,43.48,0,0,0.0,2022,9
1399,20220904,2,5,2,10,1,6,2022-09-04 20:40:00,2022-09-04 22:53:39,2022-09-05 21:46:54,2.23,22.89,25.12,161,0,0.0,2022,9
1400,20220913,2,4,187,3,3,5,2022-09-13 06:37:00,2022-09-13 17:32:37,2022-09-14 18:40:11,10.93,25.13,36.05,0,0,0.0,2022,9
1401,20220915,2,6,75,3,4,5,2022-09-15 23:46:00,2022-09-16 03:55:34,2022-09-17 14:08:08,4.16,34.21,38.37,505,0,0.0,2022,9
1402,20220913,2,4,108,3,4,5,2022-09-13 14:11:00,2022-09-13 17:30:39,2022-09-14 21:49:32,3.33,28.31,31.64,550,0,0.0,2022,9
1403,20220927,2,4,102,4,1,13,2022-09-27 05:41:00,2022-09-27 21:36:56,2022-09-29 01:23:55,15.93,27.78,43.72,0,0,0.0,2022,9
1404,20220917,2,4,132,9,1,11,2022-09-17 21:38:00,2022-09-17 22:12:46,2022-09-19 01:29:06,0.58,27.27,27.85,0,0,0.0,2022,9
1405,20220902,2,4,13,3,4,5,2022-09-02 20:25:00,2022-09-02 21:41:09,2022-09-03 21:54:07,1.27,20.37,25.49,512,1,3.84,2022,9
1406,20220905,2,5,1,6,2,11,2022-09-05 19:06:00,2022-09-05 21:49:54,2022-09-07 00:52:39,2.73,27.05,29.78,483,0,0.0,2022,9
1407,20220912,2,4,8,7,2,9,2022-09-12 20:59:00,2022-09-12 23:07:52,2022-09-14 12:31:16,2.15,35.85,39.54,463,1,1.54,2022,9
1408,20220923,2,4,17,1,5,4,2022-09-23 20:38:00,2022-09-24 05:00:22,2022-09-27 15:35:33,8.37,29.01,90.96,991,1,53.57,2022,9
1409,20220915,2,6,28,10,2,4,2022-09-15 23:52:00,2022-09-16 18:42:59,2022-09-17 21:30:03,18.85,26.78,45.63,691,0,0.0,2022,9
1410,20220928,2,5,27,1,1,5,2022-09-28 18:57:00,2022-09-28 19:59:49,2022-09-30 03:07:13,1.05,31.12,32.17,0,0,0.0,2022,9
1411,20220914,2,4,199,2,4,4,2022-09-14 01:34:00,2022-09-14 01:48:41,2022-09-15 05:50:25,0.24,28.03,28.27,714,0,0.0,2022,9
1412,20220919,2,5,123,1,3,9,2022-09-19 03:34:00,2022-09-19 20:24:27,2022-09-21 09:18:10,16.84,36.9,53.74,723,0,0.0,2022,9
1413,20220903,2,5,39,7,2,4,2022-09-03 07:01:00,2022-09-05 04:46:20,2022-09-06 05:45:49,45.76,24.99,70.75,0,0,0.0,2022,9
1414,20220905,2,4,195,2,5,4,2022-09-05 21:24:00,2022-09-05 21:33:22,2022-09-06 18:39:40,0.16,21.1,21.26,654,0,0.0,2022,9
1415,20220914,2,5,24,9,1,6,2022-09-14 03:14:00,2022-09-14 12:02:36,2022-09-15 22:34:08,8.81,31.55,43.34,0,1,2.97,2022,9
1416,20220904,2,6,123,2,3,5,2022-09-04 03:23:00,2022-09-04 14:13:33,2022-09-05 22:24:40,10.84,32.19,43.03,589,0,0.0,2022,9
1417,20220924,2,6,147,9,1,9,2022-09-24 05:27:00,2022-09-24 10:36:33,2022-09-25 11:43:28,5.16,25.12,30.27,0,0,0.0,2022,9
1418,20220904,2,5,27,5,1,4,2022-09-04 21:43:00,2022-09-04 21:46:38,2022-09-06 01:06:30,0.06,27.33,27.39,0,0,0.0,2022,9
1419,20220927,2,5,97,2,4,4,2022-09-27 15:42:00,2022-09-27 21:34:21,2022-09-29 00:46:40,5.87,27.21,33.08,519,0,0.0,2022,9
1420,20220929,2,4,118,9,1,11,2022-09-29 00:55:00,2022-09-29 05:03:59,2022-09-30 10:14:40,4.15,29.18,33.33,0,0,0.0,2022,9
1421,20220905,2,4,113,5,3,5,2022-09-05 12:28:00,2022-09-05 13:13:20,2022-09-06 08:58:11,0.76,19.75,20.5,0,0,0.0,2022,9
1422,20220901,2,5,87,3,4,4,2022-09-01 18:27:00,2022-09-02 04:25:54,2022-09-03 11:40:04,9.98,31.24,41.22,585,0,0.0,2022,9
1423,20220925,2,4,82,1,5,14,2022-09-25 05:49:00,2022-09-25 12:34:23,2022-09-26 23:50:41,6.76,35.27,42.03,766,0,0.0,2022,9
1424,20220921,2,4,159,3,4,6,2022-09-21 13:38:00,2022-09-21 16:14:25,2022-09-22 18:19:16,2.61,26.08,28.69,553,0,0.0,2022,9
1425,20220915,2,4,166,7,2,6,2022-09-15 07:24:00,2022-09-15 17:24:43,2022-09-17 08:34:50,10.01,39.17,49.18,0,0,0.0,2022,9
1426,20220915,2,4,14,4,2,5,2022-09-15 07:24:00,2022-09-15 08:35:44,2022-09-16 23:22:24,1.2,31.44,39.97,0,1,7.33,2022,9
1427,20220905,2,5,41,4,4,9,2022-09-05 23:14:00,2022-09-06 04:06:39,2022-09-07 03:32:57,4.88,23.44,28.32,462,0,0.0,2022,9
1428,20220902,2,4,112,1,1,14,2022-09-02 00:23:00,2022-09-02 15:56:29,2022-09-03 11:58:56,15.56,20.04,35.6,0,0,0.0,2022,9
1429,20220918,2,6,131,10,2,4,2022-09-18 11:23:00,2022-09-18 20:15:10,2022-09-19 23:38:33,8.87,27.39,36.26,562,0,0.0,2022,9
1430,20220904,2,6,85,7,2,4,2022-09-04 04:53:00,2022-09-04 08:40:22,2022-09-05 15:35:43,3.79,30.92,34.71,0,0,0.0,2022,9
1431,20220918,2,6,28,9,2,5,2022-09-18 07:03:00,2022-09-18 08:39:05,2022-09-19 04:47:54,1.6,20.15,21.75,970,0,0.0,2022,9
1432,20220918,2,4,30,5,5,4,2022-09-18 23:01:00,2022-09-19 02:47:11,2022-09-20 03:01:43,3.77,24.24,28.01,875,0,0.0,2022,9
1433,20220904,2,4,21,1,3,4,2022-09-04 18:04:00,2022-09-05 01:35:42,2022-09-05 21:27:52,7.53,19.87,27.4,747,0,0.0,2022,9
1434,20220901,2,5,71,1,1,4,2022-09-01 04:05:00,2022-09-02 00:51:20,2022-09-03 09:44:42,20.77,32.89,53.66,0,0,0.0,2022,9
1435,20220911,2,4,111,7,2,5,2022-09-11 05:30:00,2022-09-11 10:40:58,2022-09-12 10:15:04,5.18,23.57,28.75,0,0,0.0,2022,9
1436,20220917,2,5,75,5,4,4,2022-09-17 13:46:00,2022-09-17 18:02:04,2022-09-18 17:14:42,4.27,23.21,27.48,532,0,0.0,2022,9
1437,20220921,2,5,135,5,1,4,2022-09-21 04:03:00,2022-09-21 11:14:32,2022-09-22 14:14:50,7.19,27.0,34.2,0,0,0.0,2022,9
1438,20220929,2,4,61,6,3,6,2022-09-29 00:25:00,2022-09-29 02:23:22,2022-09-29 22:34:53,1.97,20.19,22.16,0,0,0.0,2022,9
1439,20220923,2,5,145,9,2,9,2022-09-23 08:58:00,2022-09-23 17:51:55,2022-09-25 01:52:40,8.9,32.01,40.91,202,0,0.0,2022,9
